Chromosome,Position_bp,Predicted_cM
Chr01,2808069,21.5962815167939
Chr01,2809162,21.6050162577363
Chr01,2810123,21.6128211229236
Chr01,2810146,21.6130093595662
Chr01,2810162,21.6131403465743
Chr01,2810310,21.6143535242962
Chr01,2810408,21.6151583829758
Chr01,2823286,21.731883950785
Chr01,2823399,21.7330070732153
Chr01,2830638,21.8086881370924
Chr01,2830653,21.8088526947294
Chr01,2830991,21.8125693350404
Chr01,2831141,21.8142240178358
Chr01,2842030,21.9432093102656
Chr01,2842054,21.9435133139093
Chr01,2842069,21.9437033610841
Chr01,2850872,22.0612864586389
Chr01,2850920,22.0619612302692
Chr01,2851022,22.063396349623
Chr01,2853000,22.0915480218609
Chr01,2853139,22.09354841117
Chr01,2881518,22.5274376522472
Chr01,2881540,22.5277682019595
Chr01,2884115,22.5660993631431
Chr01,2884262,22.5682645879918
Chr01,2884341,22.5694271144805
Chr01,2884354,22.5696183423635
Chr01,2884367,22.5698095492985
Chr01,2891965,22.6773486701607
Chr01,2901883,22.800826472347
Chr01,2901973,22.8018430778071
Chr01,2901997,22.8021138586063
Chr01,2902028,22.8024634215854
Chr01,2902033,22.8025197820713
Chr01,2962726,23.1699821388202
Chr01,2962743,23.1700259651584
Chr01,2962757,23.1700620450417
Chr01,2962784,23.1701315960878
Chr01,2962802,23.1701779403627
Chr01,2962854,23.1703117202316
Chr01,3017309,23.2811878088758
Chr01,3017336,23.2812386009909
Chr01,3030008,23.3047221309273
Chr01,3030109,23.3049063377955
Chr01,3030118,23.3049227499024
Chr01,3050269,23.3406388509773
Chr01,3050512,23.3410562464313
Chr01,3050527,23.3410820006228
Chr01,3050548,23.3411180543486
Chr01,3066172,23.3672216049358
Chr01,3066226,23.3673092332903
Chr01,3066243,23.3673368161632
Chr01,3066263,23.3673692642525
Chr01,3066269,23.3673789981839
Chr01,3072168,23.3768369780538
Chr01,3072199,23.3768860814799
Chr01,3088002,23.4010624381142
Chr01,3088058,23.4011449724978
Chr01,3088080,23.4011773904602
Chr01,3088105,23.4012142247667
Chr01,3088126,23.4012451620591
Chr01,3111046,23.4330049655366
Chr01,3111351,23.4333993823525
Chr01,3123247,23.4481679317291
Chr01,3123378,23.4483237481977
Chr01,3123382,23.4483285035693
Chr01,3123427,23.4483819917649
Chr01,3198641,23.5097135665227
Chr01,3200540,23.5104542016467
Chr01,3200645,23.5104938747122
Chr01,3200705,23.510516484744
Chr01,3218075,23.5151798901434
Chr01,3218106,23.5151847912076
Chr01,3218116,23.5151863695438
Chr01,3218127,23.5151881042192
Chr01,3221020,23.5155897961012
Chr01,3221328,23.5156261399274
Chr01,3221377,23.5156318075456
Chr01,3221523,23.5156485085185
Chr01,3221623,23.5156597865855
Chr01,3221626,23.5156601229052
Chr01,3222138,23.5157158243633
Chr01,3222262,23.5157288175959
Chr01,3222315,23.5157343134027
Chr01,3238311,23.5166877194572
Chr01,3238337,23.5166895361588
Chr01,3238351,23.5166905166345
Chr01,3238389,23.516693185904
Chr01,3238395,23.5166936084367
Chr01,3240543,23.5168657504626
Chr01,3247489,23.5178285675042
Chr01,3247506,23.517831912397
Chr01,3247517,23.5178340797642
Chr01,3248097,23.5179517692864
Chr01,3248120,23.517956576056
Chr01,3248146,23.5179620228039
Chr01,3248354,23.5180060963915
Chr01,3248358,23.5180069527075
Chr01,3248402,23.5180163940827
Chr01,3248404,23.518016824191
Chr01,3248416,23.5180194065868
Chr01,3273737,23.5335597459559
Chr01,3273823,23.5336586080143
Chr01,3273870,23.5337128026486
Chr01,3286682,23.5532940015721
Chr01,3286721,23.553369596192
Chr01,3286724,23.5533754155238
Chr01,3299399,23.5839547012655
Chr01,3299552,23.5844023248589
Chr01,3299560,23.5844257850146
Chr01,3299605,23.5845578503393
Chr01,3306785,23.6079261508261
Chr01,3306796,23.6079655743157
Chr01,3306800,23.6079799129689
Chr01,3319655,23.6623299953942
Chr01,3319861,23.6633429543937
Chr01,3319881,23.6634415509385
Chr01,3320148,23.6647620702468
Chr01,3324006,23.684720456437
Chr01,3324007,23.6847258410139
Chr01,3324361,23.6866388140105
Chr01,3325072,23.6905220667898
Chr01,3325102,23.690687121306
Chr01,3325158,23.6909954835924
Chr01,3325162,23.6910175224509
Chr01,3325192,23.6911828690495
Chr01,3326035,23.6958688468855
Chr01,3326041,23.6959024736842
Chr01,3326125,23.696373655807
Chr01,3333794,23.7425490146489
Chr01,3333840,23.742844571548
Chr01,3347423,23.8394469871773
Chr01,3347429,23.8394936647861
Chr01,3347444,23.8396103738841
Chr01,3347445,23.8396181552564
Chr01,3347585,23.8407084918224
Chr01,3365638,23.996464959272
Chr01,3365798,23.9979749034108
Chr01,3370877,24.0470310364772
Chr01,3370883,24.047090263058
Chr01,3370913,24.0473864405752
Chr01,3370943,24.0476826924372
Chr01,3370946,24.0477123217117
Chr01,3392159,24.2749164953507
Chr01,3402197,24.3938509867725
Chr01,3402209,24.3939972077689
Chr01,3402277,24.3948259705215
Chr01,3402336,24.3955452879337
Chr01,3402353,24.3957525909117
Chr01,3402370,24.395959912687
Chr01,3402464,24.3971066193532
Chr01,3402722,24.4002569124338
Chr01,3402724,24.4002813501802
Chr01,3443146,24.9410147006861
Chr01,3443176,24.9414462201698
Chr01,3451996,25.0696983032978
Chr01,3487852,25.59225644694
Chr01,3487853,25.5922704373103
Chr01,3494050,25.6777290476632
Chr01,3494081,25.6781498582657
Chr01,3512215,25.9098432142272
Chr01,3512250,25.9102580660435
Chr01,3538329,26.1743108083407
Chr01,3553734,26.2909720742701
Chr01,3553789,26.2913521438498
Chr01,3553797,26.2914074091991
Chr01,3553798,26.2914143170556
Chr01,3558572,26.3236591060421
Chr01,3558848,26.3254821463918
Chr01,3671789,27.0149433070417
Chr01,3678231,27.0486948709394
Chr01,3696705,27.1376358297189
Chr01,3697209,27.1398811845568
Chr01,3713533,27.2066877451977
Chr01,3714022,27.2085013482019
Chr01,3723756,27.2421362714383
Chr01,3723810,27.2423093607388
Chr01,3723813,27.2423189723188
Chr01,3723887,27.2425559082154
Chr01,3723921,27.2426646741238
Chr01,3723948,27.2427510037379
Chr01,3723957,27.2427797717537
Chr01,3736343,27.2784507927879
Chr01,3736344,27.2784533659752
Chr01,3736354,27.2784790952094
Chr01,3736403,27.278605099099
Chr01,3736605,27.2791233281338
Chr01,3736608,27.2791310098698
Chr01,3737749,27.2820214654061
Chr01,3737820,27.2821992791943
Chr01,3737821,27.2822017819056
Chr01,3764657,27.3334815684098
Chr01,3764723,27.3335714945392
Chr01,3764735,27.3335878272305
Chr01,3764859,27.3337562830356
Chr01,3794660,27.3592237197366
Chr01,3796357,27.3598787928134
Chr01,3796361,27.3598802489811
Chr01,3797580,27.3603050252731
Chr01,3797598,27.3603110156894
Chr01,3797668,27.3603342342592
Chr01,3797730,27.3603546963987
Chr01,3797745,27.3603596324076
Chr01,3797784,27.360372439591
Chr01,3797808,27.3603803019597
Chr01,3797815,27.3603825924282
Chr01,3797954,27.3604278202092
Chr01,3806141,27.3622725502112
Chr01,3860732,27.3467794619944
Chr01,3897757,27.3297859579273
Chr01,3905945,27.3276145763924
Chr01,3906522,27.3274976188678
Chr01,3911143,27.3267521666936
Chr01,3911172,27.3267486057673
Chr01,3922542,27.3265552812186
Chr01,3950436,27.338917740274
Chr01,3950992,27.3393886716506
Chr01,3951046,27.3394349354322
Chr01,3953419,27.3415609774345
Chr01,3953466,27.3416049403961
Chr01,3953473,27.3416114942906
Chr01,3953495,27.3416321027449
Chr01,3953528,27.3416630453044
Chr01,4005896,27.4448732507423
Chr01,4005902,27.4448922947258
Chr01,4005922,27.4449557883084
Chr01,4005936,27.4450002463009
Chr01,4005957,27.4450669525698
Chr01,4005963,27.4450860157537
Chr01,4006002,27.4452099724973
Chr01,4006008,27.4452290498507
Chr01,4006263,27.44604158511
Chr01,4006304,27.4461725469537
Chr01,4006399,27.4464763349644
Chr01,4008015,27.4517169571934
Chr01,4008021,27.4517366730276
Chr01,4008057,27.4518550082842
Chr01,4008061,27.4518681609059
Chr01,4008071,27.4519010461881
Chr01,4008076,27.4519174908264
Chr01,4008089,27.4519602531174
Chr01,4012866,27.4682899158317
Chr01,4059373,27.6631212385764
Chr01,4059599,27.6640653090293
Chr01,4059688,27.6644366875194
Chr01,4059753,27.664707774513
Chr01,4059779,27.6648161750309
Chr01,4059790,27.6648620308792
Chr01,4059880,27.6652370827678
Chr01,4059906,27.6653453870716
Chr01,4066388,27.691647178275
Chr01,4067747,27.6969597219463
Chr01,4068219,27.6987863172135
Chr01,4068229,27.6988249102738
Chr01,4068261,27.6989483783046
Chr01,4068262,27.6989522359494
Chr01,4068276,27.6990062383202
Chr01,4068353,27.6993030958105
Chr01,4068387,27.6994340918203
Chr01,4068504,27.6998844781422
Chr01,4084569,27.7546612484973
Chr01,4084592,27.7547278147353
Chr01,4084624,27.7548203637286
Chr01,4084746,27.755172514364
Chr01,4120373,27.8181870919313
Chr01,4125055,27.8217588507145
Chr01,4125260,27.8218965770079
Chr01,4125295,27.8219199412339
Chr01,4125328,27.8219419303805
Chr01,4174810,27.8302163554217
Chr01,4174827,27.8302172238534
Chr01,4175248,27.830239734948
Chr01,4175290,27.8302420881137
Chr01,4175295,27.8302423695676
Chr01,4175572,27.8302584032086
Chr01,4175600,27.8302600725749
Chr01,4175753,27.8302693541672
Chr01,4175876,27.8302770132198
Chr01,4175876,27.8302770132198
Chr01,4175968,27.8302828580836
Chr01,4175995,27.8302845924111
Chr01,4176452,27.8303152745005
Chr01,4179649,27.8306067127419
Chr01,4193736,27.8341660024362
Chr01,4193773,27.8341816475254
Chr01,4193806,27.8341956341921
Chr01,4240052,27.8997893946803
Chr01,4271151,28.0133882691993
Chr01,4271178,28.0135073738834
Chr01,4271629,28.0155010474804
Chr01,4271653,28.0156073613444
Chr01,4273601,28.0243092994047
Chr01,4302795,28.1675016944116
Chr01,4302856,28.1678172314433
Chr01,4302858,28.1678275774946
Chr01,4302965,28.1683811441461
Chr01,4306849,28.1885356907596
Chr01,4420932,28.5869811508261
Chr01,4420954,28.586984519904
Chr01,4420966,28.5869863458012
Chr01,4423085,28.5871802179421
Chr01,4440719,28.5801831621762
Chr01,4440833,28.5800955370151
Chr01,4441028,28.5799445944887
Chr01,4510240,28.5054112050015
Chr01,4510248,28.5054074643363
Chr01,4588919,28.6967251402725
Chr01,4589012,28.6973306813096
Chr01,4589029,28.6974414963983
Chr01,4589035,28.6974806168184
Chr01,4589062,28.6976567181961
Chr01,4623526,29.0080630764429
Chr01,4679966,29.7518176885925
Chr01,4679993,29.7521763932811
Chr01,4679994,29.75218967789
Chr01,4680027,29.7526280399008
Chr01,4680028,29.7526413226859
Chr01,4680044,29.7528538399418
Chr01,4680064,29.7531194671618
Chr01,4680088,29.7534381914135
Chr01,4680162,29.75442072897
Chr01,4680244,29.7555091406915
Chr01,4681554,29.7728464848096
Chr01,4682017,29.7789505150975
Chr01,4682026,29.7790690420039
Chr01,4703919,30.0477274421904
Chr01,4721979,30.2251091754623
Chr01,4722010,30.2253678758438
Chr01,4722031,30.2255430257964
Chr01,4722466,30.2291532495036
Chr01,4722540,30.2297640161427
Chr01,4722701,30.231089456503
Chr01,4722709,30.2311551959164
Chr01,4737536,30.3348476335941
Chr01,4752593,30.4092825970347
Chr01,4752597,30.4092990763726
Chr01,4795639,30.535376910672
Chr01,4796497,30.5376176611124
Chr01,4796575,30.5378223312947
Chr01,4796601,30.5378905916619
Chr01,4818751,30.6078451169392
Chr01,4818789,30.6079941009339
Chr01,4818874,30.6083278203465
Chr01,4818883,30.6083631929594
Chr01,4818952,30.6086346217403
Chr01,4819080,30.6091392571103
Chr01,4819243,30.6097839658966
Chr01,4819306,30.6100337711445
Chr01,4819429,30.6105224826786
Chr01,4852802,30.7680958387982
Chr01,4852965,30.768871248321
Chr01,4924484,31.0235865482905
Chr01,4924951,31.0248095366066
Chr01,4924957,31.0248252225034
Chr01,4924988,31.0249062554139
Chr01,4925088,31.0251675276165
Chr01,4925155,31.0253424739494
Chr01,4925156,31.0253450844448
Chr01,4925342,31.0258303076753
Chr01,4952223,31.0900534524157
Chr01,4952291,31.0902035207204
Chr01,4953452,31.092758057747
Chr01,4978100,31.1437458242494
Chr01,4999731,31.1836702615097
Chr01,4999757,31.1837156918748
Chr01,5001324,31.1864427487046
Chr01,5001405,31.186583126639
Chr01,5006882,31.1959425897878
Chr01,5009641,31.2005595583277
Chr01,5013890,31.2075439739828
Chr01,5014088,31.2078657554099
Chr01,5014125,31.2079258501069
Chr01,5016503,31.211764348133
Chr01,5016556,31.2118493670078
Chr01,5016570,31.211871820963
Chr01,5214770,31.4142089692804
Chr01,5331647,31.4939675294643
Chr01,5331688,31.4939993093577
Chr01,5335994,31.4973652596936
Chr01,5336081,31.4974338541838
Chr01,5336107,31.4974543582805
Chr01,5336119,31.4974638224232
Chr01,5337345,31.4984331280749
Chr01,5342270,31.502375677378
Chr01,5342302,31.5024015548801
Chr01,5345744,31.5052052689785
Chr01,5345828,31.505274200193
Chr01,5345901,31.5053341246108
Chr01,5345915,31.505345619082
Chr01,5345923,31.5053521876573
Chr01,5363331,31.5202038706366
Chr01,5363393,31.5202588734549
Chr01,5363423,31.5202854933779
Chr01,5385557,31.541897750169
Chr01,5385636,31.5419905431523
Chr01,5385711,31.542078815281
Chr01,5385724,31.5420941334242
Chr01,5385749,31.5421236060736
Chr01,5385757,31.5421330414051
Chr01,5385815,31.5422015068757
Chr01,5390407,31.5479829271487
Chr01,5390412,31.5479896429124
Chr01,5390450,31.5480407149032
Chr01,5390452,31.5480434044797
Chr01,5390477,31.548077037504
Chr01,5390481,31.5480824210777
Chr01,5390670,31.5483375174138
Chr01,5390684,31.5483564699054
Chr01,5390688,31.548361886338
Chr01,5390697,31.5483740756444
Chr01,5390760,31.5484594913365
Chr01,5476147,31.8479962953475
Chr01,5476190,31.8482131088394
Chr01,5476197,31.8482484069375
Chr01,5476198,31.8482534495886
Chr01,5476319,31.8488637314772
Chr01,5476321,31.8488738207956
Chr01,5476355,31.8490453492093
Chr01,5476397,31.8492572633015
Chr01,5476775,31.851165777515
Chr01,5476809,31.8513375556683
Chr01,5477079,31.8527023310761
Chr01,5482180,31.878687872456
Chr01,5482199,31.8787853166799
Chr01,5488195,31.9097327826985
Chr01,5509577,32.0214172683162
Chr01,5529787,32.1242456830457
Chr01,5529832,32.1244672793392
Chr01,5530266,32.1266022745423
Chr01,5530305,32.1267939345806
Chr01,5530381,32.1271673332911
Chr01,5530532,32.1279088531691
Chr01,5530659,32.1285321387931
Chr01,5558852,32.2557410919658
Chr01,5558917,32.2560026709976
Chr01,5558921,32.2560187625005
Chr01,5559094,32.2567140902671
Chr01,5559095,32.2567181059207
Chr01,5559097,32.2567261371045
Chr01,5559135,32.256878698277
Chr01,5562347,32.2695609263224
Chr01,5562634,32.2706738008005
Chr01,5562657,32.2707628430264
Chr01,5562660,32.2707744556686
Chr01,5562694,32.270906040437
Chr01,5570715,32.3006842600565
Chr01,5570806,32.3010079895091
Chr01,5570947,32.3015089819232
Chr01,5571051,32.3018780332924
Chr01,5571297,32.3027493791491
Chr01,5571410,32.3031488774826
Chr01,5571437,32.3032442626574
Chr01,5598218,32.3855963371741
Chr01,5619908,32.4371636561555
Chr01,5619910,32.4371679031643
Chr01,5641713,32.4790452770505
Chr01,5641736,32.4790853914681
Chr01,5641860,32.4793015351535
Chr01,5645079,32.4848405595271
Chr01,5645136,32.4849374268763
Chr01,5645163,32.4849832970779
Chr01,5683624,32.5441286075266
Chr01,5683667,32.5441913342845
Chr01,5757311,32.6738261957818
Chr01,5757513,32.6742924218471
Chr01,5757518,32.674303970586
Chr01,5757549,32.674375581913
Chr01,5757630,32.6745627696958
Chr01,5757653,32.674615941367
Chr01,5757653,32.674615941367
Chr01,5757683,32.6746853087324
Chr01,5762151,32.6851780958107
Chr01,5762199,32.685292534039
Chr01,5762254,32.6854237051627
Chr01,5762272,32.6854666440921
Chr01,5762275,32.6854738010691
Chr01,5762469,32.6859369151859
Chr01,5762493,32.6859942481773
Chr01,5762556,32.6861447896845
Chr01,5762577,32.6861949838285
Chr01,5763121,32.6874976221742
Chr01,5763144,32.6875527973209
Chr01,5763153,32.6875743898071
Chr01,5763537,32.6884968260406
Chr01,5765077,32.6922187165597
Chr01,5765081,32.6922284304181
Chr01,5765083,32.6922332874373
Chr01,5774246,32.7150918809653
Chr01,5799991,32.7848405182444
Chr01,5799999,32.7848632373043
Chr01,5800029,32.7849484386609
Chr01,5800111,32.7851813616644
Chr01,5800127,32.7852268167581
Chr01,5800130,32.7852353398317
Chr01,5800154,32.7853035271874
Chr01,5805962,32.8019434446643
Chr01,5816090,32.831541382399
Chr01,5816183,32.8318161196506
Chr01,5832800,32.8815399169745
Chr01,5832813,32.8815792004295
Chr01,5832857,32.8817121629742
Chr01,5836511,32.8927695769946
Chr01,5836543,32.8928665341949
Chr01,5837106,32.8945726766076
Chr01,5837199,32.8948545619544
Chr01,5837305,32.8951758686863
Chr01,5837420,32.8955244776893
Chr01,5837440,32.8955851076072
Chr01,5837454,32.8956275489469
Chr01,5837455,32.8956305804837
Chr01,5837527,32.8958488554969
Chr01,5898712,33.0774008443645
Chr01,5898969,33.0781170224681
Chr01,5926255,33.1498982919851
Chr01,5926266,33.1499252751282
Chr01,5926288,33.1499792360796
Chr01,5927828,33.1537387105539
Chr01,5927847,33.153784873151
Chr01,5932691,33.1653738964144
Chr01,5932699,33.1653927335835
Chr01,5932805,33.1656422300858
Chr01,6018793,33.3044104190542
Chr01,6019169,33.3047740670325
Chr01,6021951,33.3074135722051
Chr01,6022072,33.3075263535821
Chr01,6022084,33.3075375294193
Chr01,6036731,33.3200165601999
Chr01,6036732,33.3200173370542
Chr01,6036886,33.3201368570054
Chr01,6090392,33.3507297123069
Chr01,6092699,33.351697505908
Chr01,6093340,33.3519633107423
Chr01,6093346,33.3519657926348
Chr01,6093362,33.3519724104627
Chr01,6093395,33.3519860571973
Chr01,6093423,33.3519976335695
Chr01,6093870,33.3521821115828
Chr01,6093919,33.3522022964195
Chr01,6093935,33.3522088857886
Chr01,6093956,33.3522175331428
Chr01,6094046,33.3522545779229
Chr01,6094554,33.3524632132133
Chr01,6094558,33.3524648529206
Chr01,6096005,33.3530549282915
Chr01,6096191,33.3531303404094
Chr01,6102004,33.3554419828316
Chr01,6102140,33.3554951129974
Chr01,6102161,33.3555033134178
Chr01,6102205,33.355520492224
Chr01,6216534,33.414983102013
Chr01,6216804,33.4152200532078
Chr01,6216932,33.4153325968308
Chr01,6256877,33.456855186213
Chr01,6256905,33.4568886042827
Chr01,6256918,33.456904121791
Chr01,6256997,33.4569984474358
Chr01,6260514,33.4612444428613
Chr01,6287569,33.4968700526914
Chr01,6292336,33.5036710031971
Chr01,6336096,33.5728506591602
Chr01,6336116,33.5728849046736
Chr01,6336237,33.5730921385025
Chr01,6336252,33.5731178344414
Chr01,6370005,33.6340357979494
Chr01,6370057,33.6341342082693
Chr01,6401155,33.6952711659822
Chr01,6401233,33.695429966106
Chr01,6401863,33.6967135316592
Chr01,6411738,33.7170496646922
Chr01,6412099,33.717800666588
Chr01,6425577,33.7462056914882
Chr01,6462924,33.828288004708
Chr01,6462962,33.8283737835385
Chr01,6463033,33.8285340657742
Chr01,6463698,33.8300360117268
Chr01,6463766,33.8301896664242
Chr01,6476567,33.8593458445247
Chr01,6487605,33.8848320847678
Chr01,6487836,33.88536864356
Chr01,6502212,33.9189984576607
Chr01,6542836,34.0161103750194
Chr01,6542846,34.0161345769527
Chr01,6542904,34.0162749504627
Chr01,6542920,34.0163136748788
Chr01,6542930,34.0163378777901
Chr01,6542931,34.0163402980877
Chr01,6546574,34.0251649870884
Chr01,6546612,34.025257114723
Chr01,6546643,34.0253322726357
Chr01,6546766,34.0256304900802
Chr01,6546832,34.0257905159319
Chr01,6546837,34.0258026392939
Chr01,6558335,34.0537472679855
Chr01,6558344,34.0537691886363
Chr01,6558348,34.0537789311692
Chr01,6558425,34.0539664775032
Chr01,6604241,34.1659591184204
Chr01,6604410,34.1663719542957
Chr01,6604433,34.1664281379162
Chr01,6606940,34.1725504265197
Chr01,6607042,34.1727994426011
Chr01,6607050,34.1728189730121
Chr01,6607073,34.1728751227311
Chr01,6607095,34.1729288308623
Chr01,6607147,34.1730557762032
Chr01,6607184,34.1731461017089
Chr01,6699276,34.391665525633
Chr01,6699285,34.3916859531753
Chr01,6699289,34.3916950320155
Chr01,6699377,34.3918947559942
Chr01,6731952,34.4644549518044
Chr01,6731971,34.4644964807905
Chr01,6732013,34.4645882784475
Chr01,6796409,34.6001256520909
Chr01,6799834,34.607046828784
Chr01,6799986,34.6073533239981
Chr01,6808130,34.6236927614805
Chr01,6808142,34.6237167183296
Chr01,6832590,34.6718031102338
Chr01,6961831,34.9028237251768
Chr01,6961885,34.9029123805212
Chr01,6970161,34.9164243733788
Chr01,6970177,34.9164503515806
Chr01,6970194,34.9164779528099
